UserId,RawTrackToken,EnrichedTrackToken,StartDate,EndDate,StartDateUTC,EndDateUTC,CityStart,CityFinish,AddressStart,AddressFinish,CurrentTransportType,DetectedTransportType,TransportTypeProbability,Duration,Mileage(km),AverageSpeed,SafetyScore,AccelerationScore,BrakingScore,CorneringScore,SpeedingScore,PhoneUsageScore,AccelerationCount,BrakingCount,CorneringCount,TotalOverspeeding(km),TotalOverspeeding(mi),PhoneUsageDuration(min),PhoneUsageDistance(km),PhoneUsageDistance(mi),PhoneUsageWithOverspeedingDuration(min),PhoneUsageWithOverspeedingDistance(km),PhoneUsageWithOverspeedingDistance(mi),EcoScore,EcoScoreBrakes,EcoScoreDepreciation,EcoScoreFuel,EcoScoreTyres,VehicleToken,Tags,HiddenFromApp,RawTrackId
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","183bd920-4359-458e-9f24-c56aa3d80903","956addb9-41ad-4f3e-a852-312bbd08badf","2023-03-31T08:08:57+03:00","2023-03-31T08:25:48+03:00","2023-03-31T05:08:57+00:00","2023-03-31T05:25:48+00:00","Αθήνα","Αθήνα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","Ελευσινίων 8  104 37 Αθήνα  Ελλάδα","OriginalDriver","","0.8059999999999998","16.85","7.57","35.64921966329287","93","100","100","100","61","100","0","0","0","0.5138688154811408","0.32","0","0","0","0","0","0","100","100","100","100","100","","","false","924031166"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","7734f8f9-7127-4250-bf60-9c8de1acf34b","e7fa133f-7464-415d-9609-00504e0a00a3","2023-03-31T13:38:25+03:00","2023-03-31T13:50:09+03:00","2023-03-31T10:38:25+00:00","2023-03-31T10:50:09+00:00","Αθήνα","Καλλιθέα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Πριγκήπισσας Αικατερίνης 15  176 76 Καλλιθέα  Ελλάδα","Bus","","0.7792410971106718","11.733333333333334","4.37","21.24828665958951","100","100","100","100","100","100","0","0","0","0.009059999999999999","0.01","0","0","0","0","0","0","100","100","100","100","100","","","false","924039448"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","1848e51d-d779-498d-8984-ce7699f97ecd","f13f1f16-5c2b-4f59-90f2-0c30e764dbb1","2023-03-31T13:45:55+03:00","2023-03-31T14:12:56+03:00","2023-03-31T10:45:55+00:00","2023-03-31T11:12:56+00:00","Ταύρος","Καισαριανή","Τεώ 19  177 78 Ταύρος  Ελλάδα","Κουντουριώτη 12  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.6945","27.016666666666666","7.9","23.19090841129265","83","64","57","59","89","100","1","1","1","0.07729740346390895","0.05","0","0","0","0","0","0","91","100","75","99","100","","","false","924040228"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","0034686e-b3a9-4c9c-bfc1-c11d553f5945","3c3e2459-2361-40df-96b1-d24c313c93cb","2023-03-31T14:47:33+03:00","2023-03-31T15:18:43+03:00","2023-03-31T11:47:33+00:00","2023-03-31T12:18:43+00:00","Αθήνα","Καισαριανή","Φαβιέρου 54  104 38 Αθήνα  Ελλάδα","Αναξαγόρα 19  161 21 Καισαριανή  Ελλάδα","OriginalDriver","","0.6886666666666668","31.166666666666668","6.78","17.46069562045551","97","62","100","100","100","100","1","0","0","0","0","0","0","0","0","0","0","99","100","100","99","100","","","false","924042235"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","2da3da31-4dda-412f-a0f8-64a0876fdcb2","7a082ec2-4064-4f9b-b273-95ff26c99472","2023-03-31T14:49:44+03:00","2023-03-31T15:03:44+03:00","2023-03-31T11:49:44+00:00","2023-03-31T12:03:44+00:00","Καλλιθέα","Αθήνα","Χαροκόπου 94  176 76 Καλλιθέα  Ελλάδα","Αρισταίου 2  116 36 Αθήνα  Ελλάδα","Bus","","0.7563471535442049","14","5.18","31.28013789982276","100","100","100","100","100","100","0","0","0","0.03597028562463512","0.02","0","0","0","0","0","0","92","100","75","100","100","","","false","924041805"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","d400c0f0-40a5-43ee-a028-e02d1c498446","e523ee72-af1a-45ae-a437-aeb95d49079f","2023-04-01T08:19:51+03:00","2023-04-01T08:38:01+03:00","2023-04-01T05:19:51+00:00","2023-04-01T05:38:01+00:00","Καισαριανή","Νέα Σμύρνη","Κουντουριώτη 12  161 22 Καισαριανή  Ελλάδα","Κοτοπούλη 11  171 22 Νέα Σμύρνη  Ελλάδα","OriginalDriver","","0.7756666666666666","18.166666666666668","10.57","38.041366427025196","64","100","40","100","59","100","0","5","0","0.9361057003568052","0.58","0","0","0","0","0","0","93","0","100","97","100","","","false","924073964"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","df3a8bd7-4b88-45ca-a465-9d9d60002160","fb5a4efc-675f-4719-b86f-69956af33577","2023-04-01T08:59:25+03:00","2023-04-01T09:20:08+03:00","2023-04-01T05:59:25+00:00","2023-04-01T06:20:08+00:00","Καισαριανή","Αθήνα","Συμβρισσαρίου 64  161 21 Καισαριανή  Ελλάδα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.6945076199165534","20.71666666666667","7.98","21.11970175507698","95","100","66","100","100","100","0","1","0","0","0","0","0","0","0","0","0","94","0","100","99","100","","","false","924074736"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","7d952cf3-c026-45e7-9e08-d3d17005fdd1","6b27a3dd-a48f-4cd8-a1b0-81374952fd10","2023-04-01T09:48:01+03:00","2023-04-01T10:27:54+03:00","2023-04-01T06:48:01+00:00","2023-04-01T07:27:54+00:00","Νέα Σμύρνη","Ψυχικό","Κοτοπούλη 2  171 22 Νέα Σμύρνη  Ελλάδα","Ζαλοκώστα Γ. 1  154 52 Ψυχικό  Ελλάδα","OriginalDriver","","0.7828333333333335","39.88333333333333","18.35","34.55973013621608","88","66","100","100","60","100","2","0","0","1.4646449478170243","0.91","0","0","0","0","0","0","84","100","50","100","100","","","false","924076294"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","4d5e8bfd-e720-476e-8aa9-529221c547ac","d50fe540-8e27-4323-aaf0-0a81a74e0ecd","2023-04-01T11:48:12+03:00","2023-04-01T12:03:43+03:00","2023-04-01T08:48:12+00:00","2023-04-01T09:03:43+00:00","Ψυχικό","Ζωγράφος","Χαλεπά Ι. 2  154 52 Ψυχικό  Ελλάδα","Ζωγράφου Γ. 7  157 72 Ζωγράφος  Ελλάδα","OriginalDriver","","0.8288333333333333","15.516666666666667","6.82","34.2531505310325","84","100","100","60","48","100","0","0","1","0.9609112341418169","0.6","0","0","0","0","0","0","84","100","50","100","100","","","false","924078573"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","4b6262a7-e19b-4d3e-b189-4fbc17ecba5a","8c4ad618-b998-43be-8f41-4e29c22ee9ff","2023-04-01T12:22:37+03:00","2023-04-01T12:38:56+03:00","2023-04-01T09:22:37+00:00","2023-04-01T09:38:56+00:00","Αθήνα","Καισαριανή","Χίου 19  104 38 Αθήνα  Ελλάδα","Μανωλίδη Λ. 18  161 21 Καισαριανή  Ελλάδα","OriginalDriver","","0.7703333333333334","16.316666666666666","4.72","25.54592187611616","93","47","100","100","100","100","1","0","0","0.22956198156936072","0.14","0","0","0","0","0","0","98","100","100","98","100","","","false","924079595"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","332a79e2-e98e-4cf8-8e34-bb7a0b48abf7","603e666e-87c1-4377-af5e-89f78a4adc1d","2023-04-01T12:50:29+03:00","2023-04-01T12:56:45+03:00","2023-04-01T09:50:29+00:00","2023-04-01T09:56:45+00:00","Καισαριανή","Καισαριανή","Χίου 9  161 21 Καισαριανή  Ελλάδα","Ερυθρού Σταυρού 31  161 21 Καισαριανή  Ελλάδα","OriginalDriver","","0.628","6.266666666666667","1.49","17.834451106530363","77","40","100","100","100","100","1","0","0","0","0","0","0","0","0","0","0","95","100","100","92","100","","","false","924080081"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","8cb80450-c418-4db0-8251-ed9e8af79377","325db08c-7f58-4364-a26b-35aa8e562e37","2023-04-01T14:02:55+03:00","2023-04-01T14:10:02+03:00","2023-04-01T11:02:55+00:00","2023-04-01T11:10:02+00:00","Ζωγράφος","Καισαριανή","Κοκκινόπουλου Ε.  157 73 Ζωγράφος  Ελλάδα","Κουντουριώτη 11  161 22 Καισαριανή  Ελλάδα","Passenger","OriginalDriver","0.8893333333333332","7.116666666666667","4.98","50.881051689664964","55","100","40","100","61","100","0","3","0","1.07975946731396","0.67","0","0","0","0","0","0","71","0","25","98","100","","","false","924082086"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","a869a058-7fb7-4cb3-be24-a9fc97e05adb","17c730e8-756b-42c8-a440-eb4cb59f0b6f","2023-04-01T14:20:11+03:00","2023-04-01T14:28:25+03:00","2023-04-01T11:20:11+00:00","2023-04-01T11:28:25+00:00","Καισαριανή","Ηλιούπολη","Κουντουριώτη 12  161 22 Καισαριανή  Ελλάδα","Παπανδρέου Ανδρέα 22  163 45 Ηλιούπολη  Ελλάδα","Passenger","OriginalDriver","0.9069999999999999","8.233333333333334","4.93","42.15357425987269","88","100","53","100","100","100","0","1","0","0.4330477652802432","0.27","0","0","0","0","0","0","72","0","25","99","100","","","false","924082628"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","4040d4c7-5a4a-4152-b267-1d7a0fe96dc2","41506bc2-3e49-45b3-b99b-b3e6112ddcee","2023-04-01T15:11:14+03:00","2023-04-01T15:25:44+03:00","2023-04-01T12:11:14+00:00","2023-04-01T12:25:44+00:00","Ηλιούπολη","Καισαριανή","Ιωαννίνων 7  163 45 Ηλιούπολη  Ελλάδα","Λεωφόρος Εθνικής Αντιστάσεως 210  161 22 Καισαριανή  Ελλάδα","Passenger","OriginalDriver","0.7458333333333335","14.5","6.08","33.88032929966511","76","100","40","100","100","100","0","2","0","0.36206477300555595","0.22","0","0","0","0","0","0","71","0","25","98","100","","","false","924084047"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","77c2d3b8-348f-4bd1-96cf-6517e81b9140","30f28962-4d6b-4890-96d8-7b711c8df7d0","2023-04-01T17:13:16+03:00","2023-04-01T17:20:17+03:00","2023-04-01T14:13:16+00:00","2023-04-01T14:20:17+00:00","Καισαριανή","Αθήνα","Λεωφόρος Εθνικής Αντιστάσεως 201  161 22 Καισαριανή  Ελλάδα","Ούμπλιανης 1  161 21 Αθήνα  Ελλάδα","OriginalDriver","","0.6810918685470323","7.016666666666667","2.27","19.060934253908787","100","100","100","100","100","100","0","0","0","0.1591037160226656","0.1","0","0","0","0","0","0","77","100","25","100","100","","","false","924087577"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","94ac31ef-a1a0-4419-9ef4-c0ea321c6e2e","ab03c6dd-36f5-4763-acb8-b0124812b82d","2023-04-01T19:22:26+03:00","2023-04-01T19:28:25+03:00","2023-04-01T16:22:26+00:00","2023-04-01T16:28:25+00:00","Αθήνα","Καισαριανή","Ούμπλιανης 8  161 21 Αθήνα  Ελλάδα","Κουντουριώτη 14  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.6691511943002595","5.983333333333333","2.07","20.845256427899994","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","77","100","25","100","100","","","false","924091821"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","c10a60f3-946a-4999-9c0b-0a007b5a890b","eb367af1-ce16-4565-9b3b-5e6d8efa0002","2023-04-02T08:38:23+03:00","2023-04-02T08:54:00+03:00","2023-04-02T05:38:23+00:00","2023-04-02T05:54:00+00:00","Καισαριανή","Νέα Σμύρνη","2ας Μαΐου 27  161 22 Καισαριανή  Ελλάδα","Λεωφόρος Βενιζέλου Ελευθερίου 169  171 23 Νέα Σμύρνη  Ελλάδα","OriginalDriver","","0.7523641040327125","15.616666666666667","7.37","33.61476987329754","98","100","100","100","82","100","0","0","0","1.0844726669418594","0.67","0","0","0","0","0","0","100","100","100","100","100","","","false","924110923"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","a5e5f7d9-4caa-4edc-83d6-fa57c68e5556","12011d8a-a10c-4655-9ab4-35391f9916da","2023-04-02T09:03:00+03:00","2023-04-02T09:17:20+03:00","2023-04-02T06:03:00+00:00","2023-04-02T06:17:20+00:00","Νέα Σμύρνη","Καισαριανή","Λεωφόρος Βενιζέλου Ελευθερίου 104  171 22 Νέα Σμύρνη  Ελλάδα","Κουντουριώτη 14  161 22 Καισαριανή  Ελλάδα","OriginalDriver","Bus","0.7692828685977356","14.333333333333334","7.29","33.741547039336595","77","100","46","100","66","100","0","2","0","0.4776210890832925","0.3","0","0","0","0","0","0","94","0","100","99","100","","","false","924111258"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","09e10b61-f692-4469-a2d0-04860d3b1679","16513013-c8d3-4e5b-a21e-886d988c7fa9","2023-04-02T09:17:23+03:00","2023-04-02T09:28:09+03:00","2023-04-02T06:17:23+00:00","2023-04-02T06:28:09+00:00","Αθήνα","Αθήνα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","Φαβιέρου 54  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.7426132744986635","10.766666666666667","4.37","27.316644703415218","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","","","false","924113267"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","c348e9d7-d6b6-4863-a877-606a593ca0e1","097a7fcd-80aa-4ed5-b598-9628aa342ca0","2023-04-02T09:38:09+03:00","2023-04-02T12:00:03+03:00","2023-04-02T06:38:09+00:00","2023-04-02T09:00:03+00:00","Ελευσίνα","Φενεός","Εθνική Οδός Αθηνών-Κορίνθου  192 00 Ελευσίνα  Ελλάδα","Λίμνη Δόξα  200 14 Φενεός  Ελλάδα","OriginalDriver","","0.657","141.9","159.67","66.83951448357743","95","100","97","100","72","100","0","1","0","3.149083832539492","1.96","0","0","0","0","0","0","69","100","0","99","100","","","false","924142542"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","14c98b17-01a1-4bed-b6d8-ae7f4bc84654","09931020-d591-4c01-83bc-9bc8648cb287","2023-04-02T10:17:40+03:00","2023-04-02T10:35:47+03:00","2023-04-02T07:17:40+00:00","2023-04-02T07:35:47+00:00","Καισαριανή","Μοσχάτο","Λεωφόρος Εθνικής Αντιστάσεως 201  161 22 Καισαριανή  Ελλάδα","Θεσσαλονίκης 75  183 46 Μοσχάτο  Ελλάδα","Passenger","OriginalDriver","0.8128333333333333","18.116666666666667","9.62","39.28080491295827","78","100","66","100","47","100","0","1","0","0.938843844548211","0.58","0","0","0","0","0","0","87","0","75","100","100","","","false","924112675"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","f2dea2f4-cfa9-46e8-9fa1-c81161a4aa47","0bfa8057-a1bc-4451-87ce-2562a27bab8c","2023-04-02T10:40:33+03:00","2023-04-02T10:57:45+03:00","2023-04-02T07:40:33+00:00","2023-04-02T07:57:45+00:00","Μοσχάτο","Νέα Σμύρνη","Θεσσαλονίκης 75  183 46 Μοσχάτο  Ελλάδα","Κοτοπούλη 12  171 22 Νέα Σμύρνη  Ελλάδα","Passenger","OriginalDriver","0.7319326502525745","17.2","6.34","23.058421504831944","91","100","58","100","100","100","0","1","0","0.0739280330392288","0.05","0","0","0","0","0","0","77","0","50","96","100","","","false","924113014"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","adda60c0-06bb-4f2a-aece-c3ff5fa4e2a9","4b3b5914-3bc7-46d6-ae3b-7b9af17a6728","2023-04-02T11:35:14+03:00","2023-04-02T11:47:52+03:00","2023-04-02T08:35:14+00:00","2023-04-02T08:47:52+00:00","Νέα Σμύρνη","Μοσχάτο","Πλατεία Ηροδότου 3  171 22 Νέα Σμύρνη  Ελλάδα","Φλωρίνης 1  183 46 Μοσχάτο  Ελλάδα","Passenger","Bus","0.765665922013438","12.633333333333333","5.68","28.519165370312358","93","100","61","100","100","100","0","1","0","0.08453549056098016","0.05","0","0","0","0","0","0","78","0","50","98","100","","","false","924113908"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","3e668106-9d63-49fa-8eb1-be527c685629","f0d8e34d-5a69-41fa-a349-55ab3f4bbd1b","2023-04-02T12:24:23+03:00","2023-04-02T12:49:23+03:00","2023-04-02T09:24:23+00:00","2023-04-02T09:49:23+00:00","Μοσχάτο","Καισαριανή","Θεσσαλονίκης 77  183 46 Μοσχάτο  Ελλάδα","Φεραίου Ρήγα 41  161 22 Καισαριανή  Ελλάδα","Passenger","OriginalDriver","0.768","25","10.58","31.59708908320789","87","65","68","100","76","100","1","1","0","0.39524077910449534","0.25","0","0","0","0","0","0","75","100","25","97","100","","","false","924115188"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","6ea53335-ae68-4f62-bab6-7369e3be8e5f","3bb1a6e1-c077-4397-9d70-5468992f734a","2023-04-02T12:41:53+03:00","2023-04-02T13:01:34+03:00","2023-04-02T09:41:53+00:00","2023-04-02T10:01:34+00:00","Αθήνα","Αθήνα","Ψαρών 21  104 38 Αθήνα  Ελλάδα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","OriginalDriver","","0.7163942373570782","19.683333333333334","4.78","16.75047956535879","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","","","false","924115483"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","b0a4a395-5132-4860-bde2-14ef2657b665","b10ce1a7-8678-46f3-88c1-a0f676934d70","2023-04-03T07:51:04+03:00","2023-04-03T08:34:59+03:00","2023-04-03T04:51:04+00:00","2023-04-03T05:34:59+00:00","Καισαριανή","Ταύρος","Κουντουριώτη 1  161 22 Καισαριανή  Ελλάδα","Ομήρου 7  177 78 Ταύρος  Ελλάδα","OriginalDriver","","0.6931212751581348","43.916666666666664","15.92","27.65012787463969","94","72","76","74","98","100","1","1","1","0.3189853744930936","0.2","0","0","0","0","0","0","92","100","75","99","100","","","false","924141796"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","cd8240a9-c5d3-43cf-b027-3a461b6c0ac3","113aa4da-5741-440f-8285-e5d99edbf5d4","2023-04-03T08:08:23+03:00","2023-04-03T08:29:29+03:00","2023-04-03T05:08:23+00:00","2023-04-03T05:29:29+00:00","Καισαριανή","Αθήνα","Ερυθρού Σταυρού 35  161 21 Καισαριανή  Ελλάδα","Ανδρομάχης 7  104 37 Αθήνα  Ελλάδα","OriginalDriver","","0.7450149599540916","21.1","6.04","21.078515804234296","80","57","55","58","100","87","1","1","1","0","0","0.18333333333333332","0.0704370975262116","0.04","0","0","0","98","100","100","98","100","","","false","924141677"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","dade339f-cb89-4e8a-af91-42750b6d994b","453e10e3-0034-4e25-aebb-4d433416a702","2023-04-03T08:09:29+03:00","2023-04-03T08:37:24+03:00","2023-04-03T05:09:29+00:00","2023-04-03T05:37:24+00:00","Αθήνα","Αθήνα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","Ελευσινίων 10  104 37 Αθήνα  Ελλάδα","OriginalDriver","","0.6916349185494876","27.916666666666668","8.17","27.03035178978775","91","100","100","46","72","100","0","0","1","0.3623569312621848","0.23","0","0","0","0","0","0","99","100","100","100","100","","","false","924141818"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","e5ae2328-4f10-43a6-a32c-bf29b5739caf","c259d7b0-3323-4db4-a432-3c97d22dec14","2023-04-03T14:14:18+03:00","2023-04-03T14:29:19+03:00","2023-04-03T11:14:18+00:00","2023-04-03T11:29:19+00:00","Αθήνα","Αθήνα","Νισύρου 10  104 38 Αθήνα  Ελλάδα","Κατζαντώνη Προκοπίου 6  117 44 Αθήνα  Ελλάδα","OriginalDriver","","0.7685","15.016666666666667","7.26","36.9295484628436","79","40","100","100","61","100","4","0","0","0.9493225977703439","0.59","0","0","0","0","0","0","99","100","100","98","100","","","false","924149881"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","49e33b76-a849-4763-89e7-aa7771259e00","9981133c-812d-4463-abac-5d71dae90b95","2023-04-03T14:51:23+03:00","2023-04-03T15:21:13+03:00","2023-04-03T11:51:23+00:00","2023-04-03T12:21:13+00:00","Αθήνα","Καισαριανή","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Αναξαγόρα 1  161 21 Καισαριανή  Ελλάδα","OriginalDriver","","0.74","29.833333333333336","6.6","17.27053879029586","99","100","100","100","87","99","0","0","0","0.43996798803537496","0.27","0.14150000000000001","0.05832090813011204","0.04","0","0","0","92","100","75","100","100","","","false","924151362"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","b2176cde-3a5d-45ed-8ca6-c3b6acbce222","e48cfb20-73e0-4201-a68c-f876847d2217","2023-04-03T16:18:25+03:00","2023-04-03T16:34:56+03:00","2023-04-03T13:18:25+00:00","2023-04-03T13:34:56+00:00","Ταύρος","Νέα Σμύρνη","Τεώ 23  177 78 Ταύρος  Ελλάδα","Λέσβου 7  171 23 Νέα Σμύρνη  Ελλάδα","OriginalDriver","","0.6910200507253204","16.516666666666666","4.99","20.830607641475133","100","100","100","100","100","100","0","0","0","0.11784603144475393","0.07","0","0","0","0","0","0","92","100","75","100","100","","","false","924153667"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","e1a3b35d-3e5b-46fb-bcc5-8099e8d0a235","bb9392ab-b8b8-4914-98f8-f9e65a641a44","2023-04-03T16:51:48+03:00","2023-04-03T17:18:22+03:00","2023-04-03T13:51:48+00:00","2023-04-03T14:18:22+00:00","Νέα Σμύρνη","Καισαριανή","Λέσβου 7  171 23 Νέα Σμύρνη  Ελλάδα","Κουντουριώτη 16  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.7157628876086995","26.566666666666666","8.2","22.90844199845771","94","100","64","100","100","100","0","1","0","0.1972221610671194","0.12","0","0","0","0","0","0","79","0","50","100","100","","","false","924154806"
"610ec36b-cd57-4802-9346-f40023288f36","af02690b-c141-4e0a-b262-84941df57a63","1a39595e-ecf4-49fd-bf8a-7cd6a377cb07","2023-04-03T18:07:26+03:00","2023-04-03T18:17:39+03:00","2023-04-03T15:07:26+00:00","2023-04-03T15:17:39+00:00","Αθήνα","Αθήνα","Πλατεία Ομονοίας 2  104 31 Αθήνα  Ελλάδα","Λένορμαν 201  104 42 Αθήνα  Ελλάδα","OriginalDriver","","0.708361399372087","10.216666666666667","4.08","20.95132457668267","100","100","100","100","100","100","0","0","0","0.06455737754508212","0.04","0","0","0","0","0","0","100","100","100","100","100","","","false","924156658"
"610ec36b-cd57-4802-9346-f40023288f36","ca5cfa29-0859-4cf7-8f70-96f38991ba86","5b5b9eb4-4c4c-4107-96cb-dadb7796a9bd","2023-04-03T18:50:51+03:00","2023-04-03T18:53:52+03:00","2023-04-03T15:50:51+00:00","2023-04-03T15:53:52+00:00","Αθήνα","Αθήνα","Λένορμαν 232  104 43 Αθήνα  Ελλάδα","Χατζηαποστόλου Νικ. 32  104 43 Αθήνα  Ελλάδα","OriginalDriver","","0.6916741784331245","3.0166666666666666","0.91","12.510633120018545","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","","","false","924157709"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","9c6874d1-a88f-43c8-bfed-b09f135a3e1d","a2382fae-d3f2-4af7-a5ac-3c4561f5305b","2023-04-03T19:20:24+03:00","2023-04-03T19:28:37+03:00","2023-04-03T16:20:24+00:00","2023-04-03T16:28:37+00:00","Καισαριανή","Καισαριανή","Κουντουριώτη 12  161 22 Καισαριανή  Ελλάδα","Λεωφόρος Εθνικής Αντιστάσεως 210  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.6005573448718751","8.216666666666667","2.22","18.847683245640294","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","85","100","50","100","100","","","false","924159468"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","a7759472-d5b5-4ab9-a138-150eb63cc391","62db1ebd-6e9d-47cf-8afd-9743eed05040","2023-04-04T07:42:24+03:00","2023-04-04T07:58:30+03:00","2023-04-04T04:42:24+00:00","2023-04-04T04:58:30+00:00","Αθήνα","Αθήνα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","Δηληγιάννη Θεόδωρου 40  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.7426648277917551","16.1","4.8","23.323552729432624","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","100","100","100","100","100","","","false","924178174"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","7f50d79f-e0d8-4991-9725-9407a12a4dcf","d5f1f12e-68c5-41bc-9c20-599705097a2f","2023-04-04T07:53:07+03:00","2023-04-04T08:55:03+03:00","2023-04-04T04:53:07+00:00","2023-04-04T05:55:03+00:00","Καισαριανή","Αθήνα","Κουντουριώτη 14  161 22 Καισαριανή  Ελλάδα","Θεοφάνους 18  115 23 Αθήνα  Ελλάδα","OriginalDriver","","0.682","61.93333333333334","22.75","28.621990364678688","88","70","71","76","75","100","2","2","1","1.1157020493789906","0.69","0.26666666666666666","0.09753963958823018","0.06","0","0","0","92","100","75","99","100","","","false","924178984"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","943484bc-48e7-4a7c-8529-e37da8b0fe07","934d5b94-5925-4948-a2d5-c1806158ed69","2023-04-04T08:00:54+03:00","2023-04-04T08:27:31+03:00","2023-04-04T05:00:54+00:00","2023-04-04T05:27:31+00:00","Καισαριανή","Αθήνα","Αναξαγόρα 3  161 21 Καισαριανή  Ελλάδα","Ανδρομάχης  104 36 Αθήνα  Ελλάδα","OriginalDriver","","0.7147937413034613","26.616666666666667","6.51","19.294055494111827","100","100","100","100","100","100","0","0","0","0.10171524369548002","0.06","0","0","0","0","0","0","100","100","100","100","100","","","false","924178488"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","27f70020-4fff-47ff-8c31-b72f7cc2f7ec","f6113313-7299-4759-b09d-601dc4e2e2c1","2023-04-04T08:19:12+03:00","2023-04-04T08:32:57+03:00","2023-04-04T05:19:12+00:00","2023-04-04T05:32:57+00:00","Αθήνα","Αθήνα","Ηλιού Ηλία 86  117 44 Αθήνα  Ελλάδα","Σάμου 11  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.7636707374777211","13.75","6.04","28.812520884070413","76","58","51","100","68","100","1","1","0","1.0109869113380467","0.63","0","0","0","0","0","0","97","100","100","96","100","","","false","924178636"
"610ec36b-cd57-4802-9346-f40023288f36","78d8ab05-86e8-4619-9df7-5ab40d33f5bf","f8732d6b-972f-4532-b6cb-e4a3cfac4f13","2023-04-04T08:26:59+03:00","2023-04-04T08:39:51+03:00","2023-04-04T05:26:59+00:00","2023-04-04T05:39:51+00:00","Αθήνα","Αθήνα","Χατζηαποστόλου Νικ. 34  104 43 Αθήνα  Ελλάδα","Χίου 29  104 38 Αθήνα  Ελλάδα","OriginalDriver","Bus","0.7934458525650928","12.866666666666667","3.75","18.40934776710475","100","100","100","100","100","100","0","0","0","0.1540822734282906","0.1","0","0","0","0","0","0","100","100","100","100","100","","","false","924178697"
